,duration,probability,predict
0,0.005814790725708008,0.06365136802196503,13
1,0.005499124526977539,0.059741802513599396,13
2,0.0054509639739990234,0.06169974431395531,13
3,0.005439281463623047,0.058694254606962204,13
4,0.0054242610931396484,0.056633111089468,4
5,0.005428314208984375,0.059100352227687836,4
6,0.005446910858154297,0.05439601093530655,4
7,0.005442142486572266,0.06324633210897446,25
8,0.005430459976196289,0.06663135439157486,30
9,0.005424022674560547,0.10522343963384628,30
10,0.005422830581665039,0.1324014961719513,30
11,0.005421638488769531,0.1855640411376953,30
12,0.005417346954345703,0.18379010260105133,30
13,0.005419015884399414,0.11484193056821823,30
14,0.005419492721557617,0.13133393228054047,30
15,0.0054168701171875,0.10860079526901245,31
16,0.005423307418823242,0.09986580908298492,31
17,0.0054743289947509766,0.109871044754982,14
18,0.00546574592590332,0.09918172657489777,14
19,0.005463600158691406,0.09933718293905258,14
20,0.00545811653137207,0.11849208921194077,14
21,0.00547027587890625,0.08793146163225174,14
22,0.005482912063598633,0.07983320206403732,14
23,0.0055005550384521484,0.07699207216501236,3
24,0.005513668060302734,0.08829545974731445,25
25,0.0054781436920166016,0.08746977895498276,25
26,0.005453586578369141,0.09430205076932907,14
27,0.0054128170013427734,0.09860211610794067,25
28,0.0055882930755615234,0.08764241635799408,3
29,0.005578279495239258,0.09949879348278046,14
30,0.005584239959716797,0.0776829868555069,3
31,0.005553245544433594,0.07486047595739365,14
32,0.005570173263549805,0.08654775470495224,3
33,0.005483865737915039,0.10192424058914185,3
34,0.005529165267944336,0.09984347969293594,3
35,0.008959293365478516,0.12957514822483063,3
36,0.008142948150634766,0.11582573503255844,3
37,0.005705595016479492,0.083444744348526,3
38,0.0006248950958251953,0.06962023675441742,3
39,0.005696535110473633,0.06783097982406616,18
40,0.005651235580444336,0.05826437845826149,18
41,0.0055103302001953125,0.05650695040822029,21
42,0.005504608154296875,0.06387069821357727,8
43,0.005477190017700195,0.06626564264297485,8
44,0.005469322204589844,0.06598607450723648,8
45,0.0056018829345703125,0.06652563810348511,8
46,0.005667448043823242,0.08014598488807678,8
47,0.005706071853637695,0.08404938131570816,8
48,0.005652666091918945,0.08356212824583054,30
49,0.005652189254760742,0.07653797417879105,8
50,0.0007579326629638672,0.060284972190856934,30
51,0.005709648132324219,0.0583551861345768,32
52,0.011539459228515625,0.06536050885915756,32
53,0.0010101795196533203,0.07501852512359619,32
54,0.007048606872558594,0.1072440817952156,32
55,0.005869865417480469,0.11828745156526566,32
56,0.005611896514892578,0.16245611011981964,32
57,0.009239435195922852,0.17768490314483643,32
58,0.005601644515991211,0.15097670257091522,32
59,0.005700588226318359,0.12316525727510452,32
60,0.0057659149169921875,0.10416537523269653,32
61,0.00584101676940918,0.10855067521333694,15
62,0.005576610565185547,0.08985593914985657,15
63,0.005551338195800781,0.08812566101551056,21
64,0.00552821159362793,0.07308943569660187,21
65,0.005525112152099609,0.06777860224246979,12
66,0.005527973175048828,0.06861978024244308,28
67,0.005606412887573242,0.086464062333107,27
68,0.005545377731323242,0.09937067329883575,0
69,0.005517244338989258,0.09177038073539734,27
70,0.005507946014404297,0.0982775017619133,27
71,0.005501508712768555,0.09529753029346466,25
72,0.005446195602416992,0.10506828874349594,27
73,0.005446672439575195,0.10834607481956482,17
74,0.0055239200592041016,0.10354667156934738,3
75,0.005516529083251953,0.12196489423513412,3
76,0.005585908889770508,0.14207139611244202,4
77,0.005919218063354492,0.14509044587612152,4
78,0.005702495574951172,0.1532668024301529,24
79,0.00570225715637207,0.17783014476299286,17
80,0.0056803226470947266,0.18720175325870514,24
81,0.005775928497314453,0.2608460783958435,24
82,0.00558924674987793,0.3711879551410675,24
83,0.0060100555419921875,0.3251725733280182,24
84,0.00565028190612793,0.25562652945518494,23
85,0.005562543869018555,0.3501255512237549,23
86,0.005574703216552734,0.4148813784122467,23
87,0.005601406097412109,0.6352370381355286,23
88,0.005808591842651367,0.8496913909912109,23
